edad,peso,talla,sexo,provincia,dni,fecha_nacimiento,bmi,bmi_agrupado,bmi_agrupado2
57,80.0,1.755,HOMBRE,VALENCIA,50248047X,28/9/1963,25.97,Sobrepeso,Sobrepeso
62,82.0,1.62,HOMBRE,VALENCIA,45051460N,22/7/1958,31.25,Obesidad clase 1,Obesidad
51,78.8,1.665,HOMBRE,VALENCIA,30836003W,5/10/1969,28.42,Sobrepeso,Sobrepeso
52,79.2,1.61,HOMBRE,VALENCIA,35903749F,26/12/1968,30.55,Obesidad clase 1,Obesidad
52,80.8,1.635,HOMBRE,VALENCIA,57119567D,18/12/1968,30.23,Obesidad clase 1,Obesidad
54,87.9,1.71,HOMBRE,VALENCIA,30793056J,8/2/1966,30.06,Obesidad clase 1,Obesidad
62,84.5,1.635,HOMBRE,VALENCIA,18080744K,18/1/1958,31.61,Obesidad clase 1,Obesidad
60,82.1,1.6580000000000001,HOMBRE,VALENCIA,63303935M,10/11/1960,29.87,Sobrepeso,Sobrepeso
62,85.8,1.68,HOMBRE,VALENCIA,30105904F,7/6/1958,30.4,Obesidad clase 1,Obesidad
62,96.2,1.75,HOMBRE,VALENCIA,41572753K,9/9/1958,31.41,Obesidad clase 1,Obesidad
59,91.4,1.74,HOMBRE,VALENCIA,56518309L,20/2/1961,30.19,Obesidad clase 1,Obesidad
63,76.3,1.62,HOMBRE,VALENCIA,23062596G,26/9/1957,29.07,Sobrepeso,Sobrepeso
52,83.6,1.675,HOMBRE,VALENCIA,65794861Q,13/5/1968,29.8,Sobrepeso,Sobrepeso
59,105.0,1.805,HOMBRE,VALENCIA,36891530T,4/11/1961,32.23,Obesidad clase 1,Obesidad
61,81.2,1.64,HOMBRE,VALENCIA,19326207K,7/5/1959,30.19,Obesidad clase 1,Obesidad
61,92.0,1.72,HOMBRE,VALENCIA,87225414H,5/7/1959,31.1,Obesidad clase 1,Obesidad
50,90.5,1.7,HOMBRE,VALENCIA,55917051L,9/12/1970,31.31,Obesidad clase 1,Obesidad
57,83.5,1.64,HOMBRE,ALICANTE,39940767L,19/8/1963,31.05,Obesidad clase 1,Obesidad
60,80.2,1.6,HOMBRE,VALENCIA,51880033Y,26/2/1960,31.33,Obesidad clase 1,Obesidad
53,92.3,1.675,HOMBRE,VALENCIA,57634931N,11/10/1967,32.9,Obesidad clase 1,Obesidad
50,69.8,1.535,MUJER,ALICANTE,28302130T,5/8/1970,29.62,Sobrepeso,Sobrepeso
62,58.8,1.52,MUJER,VALENCIA,18252532Y,23/7/1958,25.45,Sobrepeso,Sobrepeso
55,77.6,1.56,MUJER,VALENCIA,28130342L,17/2/1965,31.89,Obesidad clase 1,Obesidad
55,56.0,1.45,MUJER,VALENCIA,42990004Z,10/9/1965,26.63,Sobrepeso,Sobrepeso
59,79.0,1.575,MUJER,VALENCIA,68758204C,12/3/1961,31.85,Obesidad clase 1,Obesidad
53,78.0,1.6,MUJER,VALENCIA,21387663X,21/4/1967,30.47,Obesidad clase 1,Obesidad
64,64.0,1.54,MUJER,ALICANTE,37922258Q,14/11/1956,26.99,Sobrepeso,Sobrepeso
53,,,MUJER,ALICANTE,35731961A,30/9/1967,,Obesidad clase 3,Obesidad
61,73.5,1.61,MUJER,VALENCIA,47542386X,16/8/1959,28.36,Sobrepeso,Sobrepeso
54,63.5,1.6219999999999999,MUJER,VALENCIA,87826672P,18/1/1966,24.14,Normal,Normal
64,66.7,1.53,MUJER,VALENCIA,51922980H,16/6/1956,28.49,Sobrepeso,Sobrepeso
57,60.8,1.57,MUJER,VALENCIA,54929270Z,8/1/1963,24.67,Normal,Normal
52,56.6,1.485,MUJER,VALENCIA,48143644G,23/2/1968,25.67,Sobrepeso,Sobrepeso
61,70.3,1.515,MUJER,VALENCIA,30878950A,11/8/1959,30.63,Obesidad clase 1,Obesidad
50,59.9,1.608,MUJER,VALENCIA,53039602E,22/10/1970,23.17,Normal,Normal
62,60.1,1.4,MUJER,VALENCIA,53769701X,31/8/1958,30.66,Obesidad clase 1,Obesidad
52,73.8,1.5,MUJER,VALENCIA,39296562B,2/6/1968,32.8,Obesidad clase 1,Obesidad
61,63.0,1.52,MUJER,VALENCIA,14473196X,25/4/1959,27.27,Sobrepeso,Sobrepeso
58,82.2,1.63,MUJER,VALENCIA,34057028J,16/12/1962,30.94,Obesidad clase 1,Obesidad
61,70.6,1.528,MUJER,VALENCIA,81083993E,22/12/1959,30.24,Obesidad clase 1,Obesidad
56,57.2,1.565,MUJER,VALENCIA,46339870M,17/7/1964,23.35,Normal,Normal
50,63.9,1.6119999999999999,MUJER,VALENCIA,74985519G,16/4/1970,24.59,Normal,Normal
59,61.7,1.635,MUJER,VALENCIA,39210668A,4/4/1961,23.08,Normal,Normal
53,63.5,1.62,MUJER,VALENCIA,46855234I,15/8/1967,24.2,Normal,Normal
60,58.3,1.5619999999999998,MUJER,VALENCIA,70519031L,4/5/1960,23.89,Normal,Normal
53,59.0,1.605,MUJER,VALENCIA,37621629T,19/6/1967,22.9,Normal,Normal
60,53.6,1.51,MUJER,VALENCIA,14344355N,4/10/1960,23.51,Normal,Normal
50,56.7,1.515,MUJER,VALENCIA,62831518K,18/11/1970,24.7,Normal,Normal
55,63.6,1.64,MUJER,VALENCIA,12927104A,27/5/1965,23.65,Normal,Normal
57,59.0,1.5,MUJER,VALENCIA,66224331H,25/1/1963,26.22,Sobrepeso,Sobrepeso
51,56.8,1.525,MUJER,VALENCIA,86710050C,12/1/1969,24.42,Normal,Normal
52,61.1,1.58,MUJER,VALENCIA,18724949M,3/12/1968,24.48,Normal,Normal
58,55.0,1.51,MUJER,VALENCIA,49045531L,10/5/1962,24.12,Normal,Normal
54,66.8,1.615,MUJER,VALENCIA,84691541L,20/6/1966,25.61,Sobrepeso,Sobrepeso
51,58.7,1.52,MUJER,VALENCIA,31995572T,11/4/1969,25.41,Sobrepeso,Sobrepeso
51,66.2,1.575,MUJER,VALENCIA,87912566Q,9/12/1969,26.69,Sobrepeso,Sobrepeso
60,73.5,1.531,MUJER,VALENCIA,52567185D,13/4/1960,31.36,Obesidad clase 1,Obesidad
52,65.0,1.57,MUJER,VALENCIA,75586777U,23/12/1968,26.37,Sobrepeso,Sobrepeso
53,69.5,1.65,MUJER,VALENCIA,61113638U,9/12/1967,25.53,Sobrepeso,Sobrepeso
63,68.3,1.6,MUJER,VALENCIA,36247325S,13/6/1957,26.68,Sobrepeso,Sobrepeso
56,78.6,1.54,MUJER,VALENCIA,32167360H,30/1/1964,33.14,Obesidad clase 1,Obesidad
58,69.5,1.68,MUJER,VALENCIA,79881477E,18/6/1962,24.62,Normal,Normal
50,77.9,1.63,MUJER,VALENCIA,85121011X,10/3/1970,29.32,Sobrepeso,Sobrepeso
59,61.9,1.45,MUJER,VALENCIA,65580126E,24/10/1961,29.44,Sobrepeso,Sobrepeso
63,70.1,1.57,MUJER,VALENCIA,18896737B,11/9/1957,28.44,Sobrepeso,Sobrepeso
63,72.0,1.515,MUJER,VALENCIA,89072135J,10/9/1957,31.37,Obesidad clase 1,Obesidad
54,74.4,1.6,MUJER,VALENCIA,15418030J,23/3/1966,29.06,Sobrepeso,Sobrepeso
56,75.6,1.565,MUJER,VALENCIA,82501244L,21/11/1964,30.87,Obesidad clase 1,Obesidad
53,67.2,1.535,MUJER,VALENCIA,61199532W,13/5/1967,28.52,Sobrepeso,Sobrepeso
55,71.0,1.56,MUJER,VALENCIA,84949223H,12/9/1965,29.17,Sobrepeso,Sobrepeso
61,72.8,1.58,MUJER,VALENCIA,88384983O,3/4/1959,29.16,Sobrepeso,Sobrepeso
63,75.0,1.52,MUJER,VALENCIA,59266917Z,14/6/1957,32.46,Obesidad clase 1,Obesidad
64,63.4,1.47,MUJER,VALENCIA,85078064T,17/5/1956,29.34,Sobrepeso,Sobrepeso
58,76.4,1.535,MUJER,VALENCIA,48272485B,9/10/1962,32.42,Obesidad clase 1,Obesidad
61,71.9,1.445,MUJER,VALENCIA,61714896K,23/9/1959,34.43,Obesidad clase 1,Obesidad
56,87.4,1.65,MUJER,VALENCIA,40155502L,4/3/1964,32.1,Obesidad clase 1,Obesidad
64,90.0,1.65,MUJER,VALENCIA,31308420A,30/7/1956,33.06,Obesidad clase 1,Obesidad
63,70.5,1.45,MUJER,VALENCIA,86237633F,10/1/1957,33.53,Obesidad clase 1,Obesidad
55,81.3,1.52,MUJER,VALENCIA,18639055Z,29/12/1965,35.19,Obesidad clase 2,Obesidad
52,82.5,1.431,MUJER,VALENCIA,48830796O,10/1/1968,40.29,Obesidad clase 3,Obesidad
58,87.7,1.51,MUJER,VALENCIA,14430249Q,24/11/1962,38.46,Obesidad clase 2,Obesidad
57,96.8,1.515,MUJER,VALENCIA,22547232O,11/2/1963,42.17,Obesidad clase 3,Obesidad
78,,,HOMBRE,VALENCIA,19841571S,12/4/1942,,Obesidad clase 3,Obesidad
73,54.8,1.5,HOMBRE,VALENCIA,72924063I,8/11/1947,24.36,Normal,Normal
74,65.2,1.518,HOMBRE,VALENCIA,24565741E,11/4/1946,28.29,Sobrepeso,Sobrepeso
75,119.8,1.704,HOMBRE,VALENCIA,48787849J,25/6/1945,41.26,Obesidad clase 3,Obesidad
67,59.3,1.692,HOMBRE,VALENCIA,37793417R,26/7/1953,20.71,Normal,Normal
67,58.3,1.7,HOMBRE,VALENCIA,87568990Z,8/4/1953,20.17,Normal,Normal
65,60.9,1.71,HOMBRE,VALENCIA,43677156L,23/12/1955,20.83,Normal,Normal
71,60.2,1.57,HOMBRE,VALENCIA,12282899D,7/1/1949,24.42,Normal,Normal
65,64.1,1.67,HOMBRE,VALENCIA,56389468C,2/6/1955,22.98,Normal,Normal
67,69.7,1.745,HOMBRE,VALENCIA,21430610H,12/1/1953,22.89,Normal,Normal
70,55.1,1.575,HOMBRE,VALENCIA,38995933N,30/5/1950,22.21,Normal,Normal
81,60.3,1.631,HOMBRE,VALENCIA,43720103K,29/8/1939,22.67,Normal,Normal
73,70.2,1.71,HOMBRE,VALENCIA,64420557J,12/9/1947,24.01,Normal,Normal
81,64.1,1.595,HOMBRE,VALENCIA,54027383J,8/4/1939,25.2,Sobrepeso,Sobrepeso
70,72.5,1.75,HOMBRE,VALENCIA,31651996I,14/1/1950,23.67,Normal,Normal
69,80.9,1.69,HOMBRE,VALENCIA,23019649F,15/9/1951,28.33,Sobrepeso,Sobrepeso
78,69.1,1.59,HOMBRE,VALENCIA,61285426P,1/3/1942,27.33,Sobrepeso,Sobrepeso
74,78.6,1.76,HOMBRE,VALENCIA,53469072V,18/3/1946,25.37,Sobrepeso,Sobrepeso
69,65.6,1.65,HOMBRE,VALENCIA,72022176X,31/8/1951,24.1,Normal,Normal
77,70.0,1.64,HOMBRE,VALENCIA,37278053P,18/4/1943,26.03,Sobrepeso,Sobrepeso
67,84.0,1.775,HOMBRE,VALENCIA,43805997S,8/4/1953,26.66,Sobrepeso,Sobrepeso
67,77.9,1.68,HOMBRE,VALENCIA,38523516B,24/7/1953,27.6,Sobrepeso,Sobrepeso
65,76.3,1.69,HOMBRE,VALENCIA,86366474B,26/4/1955,26.71,Sobrepeso,Sobrepeso
72,88.1,1.821,HOMBRE,VALENCIA,52481291O,30/3/1948,26.57,Sobrepeso,Sobrepeso
68,80.9,1.705,HOMBRE,VALENCIA,69831879M,30/3/1952,27.83,Sobrepeso,Sobrepeso
68,68.0,1.7,HOMBRE,VALENCIA,22031868N,14/11/1952,23.53,Normal,Normal
69,70.0,1.595,HOMBRE,VALENCIA,59653440L,15/5/1951,27.52,Sobrepeso,Sobrepeso
78,74.0,1.63,HOMBRE,VALENCIA,43848944Y,7/2/1942,27.85,Sobrepeso,Sobrepeso
72,83.0,1.7,HOMBRE,VALENCIA,29461699S,30/4/1948,28.72,Sobrepeso,Sobrepeso
65,82.0,1.69,HOMBRE,VALENCIA,68844098V,11/5/1955,28.71,Sobrepeso,Sobrepeso
65,80.0,1.65,HOMBRE,VALENCIA,64592345Y,22/5/1955,29.38,Sobrepeso,Sobrepeso
73,86.8,1.69,HOMBRE,VALENCIA,81814092U,13/2/1947,30.39,Obesidad clase 1,Obesidad
69,78.5,1.63,HOMBRE,VALENCIA,66439066Y,31/5/1951,29.55,Sobrepeso,Sobrepeso
71,71.5,1.515,HOMBRE,VALENCIA,46125135J,2/8/1949,31.15,Obesidad clase 1,Obesidad
76,91.1,1.72,HOMBRE,VALENCIA,53211390W,17/10/1944,30.79,Obesidad clase 1,Obesidad
74,77.3,1.63,HOMBRE,VALENCIA,51235828K,16/4/1946,29.09,Sobrepeso,Sobrepeso
74,72.5,1.605,HOMBRE,VALENCIA,13055945O,24/9/1946,28.14,Sobrepeso,Sobrepeso
71,85.0,1.6030000000000002,HOMBRE,VALENCIA,48701955J,21/6/1949,33.08,Obesidad clase 1,Obesidad
69,93.0,1.695,HOMBRE,VALENCIA,75672671R,10/10/1951,32.37,Obesidad clase 1,Obesidad
74,87.2,1.68,HOMBRE,VALENCIA,64248769F,27/3/1946,30.9,Obesidad clase 1,Obesidad
65,117.2,1.71,HOMBRE,VALENCIA,46554605Q,31/7/1955,40.08,Obesidad clase 3,Obesidad
80,73.4,1.4,MUJER,VALENCIA,77734127V,30/11/1940,37.45,Obesidad clase 2,Obesidad
65,63.4,1.46,MUJER,VALENCIA,31737890V,24/12/1955,29.74,Sobrepeso,Sobrepeso
68,70.9,1.525,MUJER,VALENCIA,89029188Z,23/1/1952,30.49,Obesidad clase 1,Obesidad
79,59.2,1.53,MUJER,VALENCIA,82673032O,25/1/1941,25.29,Sobrepeso,Sobrepeso
67,75.2,1.505,MUJER,VALENCIA,89200976H,27/6/1953,33.2,Obesidad clase 1,Obesidad
67,76.2,1.55,MUJER,VALENCIA,81728198X,12/6/1953,31.72,Obesidad clase 1,Obesidad
77,66.6,1.525,MUJER,VALENCIA,88900347H,9/6/1943,28.64,Sobrepeso,Sobrepeso
76,47.2,1.51,MUJER,VALENCIA,72881116R,27/5/1944,20.7,Normal,Normal
77,65.0,1.5,MUJER,VALENCIA,88642665M,7/12/1943,28.89,Sobrepeso,Sobrepeso
77,64.4,1.505,MUJER,VALENCIA,63862246D,8/9/1943,28.43,Sobrepeso,Sobrepeso
69,115.4,1.665,MUJER,VALENCIA,56561256B,22/6/1951,41.63,Obesidad clase 3,Obesidad
71,70.5,1.625,MUJER,VALENCIA,25338787S,14/9/1949,26.7,Sobrepeso,Sobrepeso
65,60.4,1.56,MUJER,VALENCIA,69788932O,15/3/1955,24.82,Normal,Normal
79,79.5,1.55,MUJER,VALENCIA,66009596E,1/2/1941,33.09,Obesidad clase 1,Obesidad
72,66.3,1.505,MUJER,VALENCIA,38094046N,14/4/1948,29.27,Sobrepeso,Sobrepeso
69,66.1,1.585,MUJER,VALENCIA,73224692G,19/9/1951,26.31,Sobrepeso,Sobrepeso
70,57.3,1.455,MUJER,VALENCIA,18982631F,6/12/1950,27.07,Sobrepeso,Sobrepeso
75,75.6,1.5,MUJER,VALENCIA,36590901D,6/5/1945,33.6,Obesidad clase 1,Obesidad
65,66.5,1.485,MUJER,VALENCIA,16706440U,13/4/1955,30.16,Obesidad clase 1,Obesidad
69,70.3,1.485,MUJER,VALENCIA,28087395G,9/6/1951,31.88,Obesidad clase 1,Obesidad
71,65.4,1.51,MUJER,VALENCIA,80955152A,21/7/1949,28.68,Sobrepeso,Sobrepeso
80,65.1,1.4509999999999998,MUJER,VALENCIA,59825228C,26/11/1940,30.92,Obesidad clase 1,Obesidad
67,83.6,1.52,MUJER,VALENCIA,89845181E,23/6/1953,36.18,Obesidad clase 2,Obesidad
69,55.6,1.528,MUJER,VALENCIA,60598274I,10/2/1951,23.81,Normal,Normal
79,67.1,1.55,MUJER,VALENCIA,85378693M,9/8/1941,27.93,Sobrepeso,Sobrepeso
77,48.3,1.415,MUJER,VALENCIA,88170248J,25/11/1943,24.12,Normal,Normal
68,63.9,1.45,MUJER,VALENCIA,74126579V,27/12/1952,30.39,Obesidad clase 1,Obesidad
84,67.7,1.54,MUJER,VALENCIA,43118845B,17/10/1936,28.55,Sobrepeso,Sobrepeso
65,91.5,1.535,MUJER,VALENCIA,48057750H,5/8/1955,38.83,Obesidad clase 2,Obesidad
66,56.3,1.46,MUJER,VALENCIA,47843015U,18/7/1954,26.41,Sobrepeso,Sobrepeso
82,51.0,1.48,MUJER,VALENCIA,81556410H,9/2/1938,23.28,Normal,Normal
70,50.1,1.501,MUJER,VALENCIA,67641582Z,21/9/1950,22.24,Normal,Normal
70,56.8,1.45,MUJER,VALENCIA,60984797N,19/7/1950,27.02,Sobrepeso,Sobrepeso
67,65.8,1.52,MUJER,VALENCIA,48014803L,12/9/1953,28.48,Sobrepeso,Sobrepeso
85,47.6,1.432,MUJER,VALENCIA,79924424K,9/7/1935,23.21,Normal,Normal
85,89.0,1.44,MUJER,VALENCIA,85808163X,14/8/1935,42.92,Obesidad clase 3,Obesidad
74,64.0,1.5119999999999998,MUJER,VALENCIA,65751914B,30/11/1946,27.99,Sobrepeso,Sobrepeso
85,59.0,1.43,MUJER,VALENCIA,49646789O,18/11/1935,28.85,Sobrepeso,Sobrepeso
71,43.1,1.61,MUJER,VALENCIA,62015525H,16/10/1949,16.63,Infrapeso,Infrapeso
71,57.0,1.57,MUJER,VALENCIA,39167721S,10/7/1949,23.12,Normal,Normal
75,55.3,1.645,MUJER,VALENCIA,27314349J,22/4/1945,20.44,Normal,Normal
68,50.2,1.485,MUJER,VALENCIA,67856317C,15/8/1952,22.76,Normal,Normal
72,64.0,1.54,MUJER,VALENCIA,72623434K,22/11/1948,26.99,Sobrepeso,Sobrepeso
74,59.5,1.485,MUJER,VALENCIA,29246964M,24/8/1946,26.98,Sobrepeso,Sobrepeso
72,57.6,1.54,MUJER,VALENCIA,59052182P,6/10/1948,24.29,Normal,Normal
67,64.6,1.59,MUJER,VALENCIA,44836725J,4/9/1953,25.55,Sobrepeso,Sobrepeso
67,58.5,1.53,MUJER,VALENCIA,30964844R,14/1/1953,24.99,Normal,Normal
66,57.5,1.5,MUJER,VALENCIA,15761606K,30/1/1954,25.56,Sobrepeso,Sobrepeso
72,63.7,1.59,MUJER,VALENCIA,41486859H,24/9/1948,25.2,Sobrepeso,Sobrepeso
71,57.6,1.535,MUJER,VALENCIA,74298367N,8/9/1949,24.45,Normal,Normal
81,62.5,1.48,MUJER,VALENCIA,34529445G,27/10/1939,28.53,Sobrepeso,Sobrepeso
71,70.1,1.525,MUJER,VALENCIA,33498717W,9/9/1949,30.14,Obesidad clase 1,Obesidad
80,71.5,1.631,MUJER,VALENCIA,78593067S,23/12/1940,26.88,Sobrepeso,Sobrepeso
70,60.0,1.48,MUJER,VALENCIA,58450924V,17/6/1950,27.39,Sobrepeso,Sobrepeso
65,80.0,1.67,MUJER,VALENCIA,50376888C,20/6/1955,28.69,Sobrepeso,Sobrepeso
66,61.2,1.51,MUJER,VALENCIA,72236911K,16/9/1954,26.84,Sobrepeso,Sobrepeso
72,57.3,1.501,MUJER,VALENCIA,76832240B,9/11/1948,25.43,Sobrepeso,Sobrepeso
73,71.1,1.625,MUJER,VALENCIA,56690097M,15/11/1947,26.93,Sobrepeso,Sobrepeso
65,64.0,1.515,MUJER,VALENCIA,86881838N,4/9/1955,27.88,Sobrepeso,Sobrepeso
69,80.5,1.665,MUJER,VALENCIA,44364308O,2/2/1951,29.04,Sobrepeso,Sobrepeso
76,80.0,1.69,MUJER,VALENCIA,16319917G,28/1/1944,28.01,Sobrepeso,Sobrepeso
82,60.3,1.425,MUJER,VALENCIA,25124052I,26/1/1938,29.7,Sobrepeso,Sobrepeso
80,58.0,1.56,MUJER,VALENCIA,82844820E,22/8/1940,23.83,Normal,Normal
70,71.2,1.55,MUJER,VALENCIA,84562700X,31/5/1950,29.64,Sobrepeso,Sobrepeso
70,69.0,1.53,MUJER,VALENCIA,26455409C,16/11/1950,29.48,Sobrepeso,Sobrepeso
66,64.2,1.495,MUJER,ALICANTE,77046975K,27/5/1954,28.72,Sobrepeso,Sobrepeso
71,80.2,1.57,MUJER,VALENCIA,22761967H,25/11/1949,32.54,Obesidad clase 1,Obesidad
81,68.3,1.5,MUJER,VALENCIA,20958193X,31/1/1939,30.36,Obesidad clase 1,Obesidad
86,66.5,1.545,MUJER,VALENCIA,71249130S,23/2/1934,27.86,Sobrepeso,Sobrepeso
67,74.1,1.5,MUJER,VALENCIA,76531611O,30/1/1953,32.93,Obesidad clase 1,Obesidad
72,86.4,1.49,MUJER,VALENCIA,84433859K,22/6/1948,38.92,Obesidad clase 2,Obesidad
